split,index,image_id,question,answer,question_type
train,1913,cla820gl8s40n071ua3uphnl3,"Where is the anatomical landmark located, what colors are present in the abnormal areas, and how many polyps are visible in the image?","no anatomical landmark is identifiable, multiple colors including pink, red, and white are present, and no polyps are seen.",Color
train,1914,cl8k2u1pz1e9z083290wz8o35,"What procedure is depicted in the image, what colors are associated with the abnormality, and how many polyps are visible?",the image shows a colonoscopy with pink and red lesions and one visible polyp.,Color
train,1921,clb0kvxvj90to074y2c1r47br,"What color is the abnormality, is there any text visible, and what type of polyp is present?","abnormalities show multiple colors including pink, red, and white with no text and no polyps identified.",Color
train,1935,cl8k2u1rb1fvn08323t0w4toj,"What is the size of the polyp, what colors are the abnormalities, and how many instruments are visible in the image?","the polyp measures 5 to 10 millimeters, with red and pink lesions noted, and no instruments are present.",Color
train,1960,cl8k2u1pu1e3f0832bvfz308g,What is the color of the observed lesion?,focal pinkish discoloration,Color
train,1966,cla820gl8s417071u5nc66zi3,What color and location details are observed for the abnormality?,multiple colored lesions distributed across central and upper regions,Color
train,1972,cla820glss4wv071u9ine5505,"Where in the image are the abnormalities located, and what colors are they?","abnormalities are distributed across multiple regions including central, upper, and lower areas with pink and red coloration.",Color
train,1978,cla820gmgs5pn071u9szz715u,What colors are observed in the abnormal areas?,various red and pinkish lesions present,Color
train,1982,cla820gljs4kb071u1b18d156,"In which regions of the image are the abnormalities located, what colors are they, and is there an identifiable anatomical landmark present?","abnormalities are distributed across multiple regions including central, upper, and lower areas, displaying pink, red, and white colors, with no identifiable anatomical landmark present.",Color
train,1991,clb0kvxvy91e0074ya1rrfq1b,How many abnormalities are visible and what are their colors?,"two distinct abnormalities observed with pink, red, and white coloration",Color
train,2020,cl8k2u1q11edf0832ec1i559j,What color is the abnormality and what is the size of the polyp?,"multiple lesions with blue, red, and flesh-colored areas and a polyp less than 5 millimeters in size",Color
train,2031,cla820gmxs6dz071u89c518b7,"What color is the abnormality, is there any text visible, and are there any instruments present in the image?","abnormality shows red and pink lesions, text is present, and no instruments are visible.",Color
train,2037,clb0kvxvt916w074y2qc14fsg,How many instruments are present in the image and what are the colors of the abnormality?,"no instruments are visualized, and the abnormality shows multiple colors including pink, red, and white.",Color
train,2052,clb0kvxvt916k074y37lb4qqx,What colors are observed in the abnormality?,"pink, red, and white lesions noted",Color
train,2084,clb0kvxvr914w074ygvhf8wwu,"What color(s) are the abnormalities observed, and are there any anatomical landmarks visible?","abnormalities show pink, red, and white areas; z-line is visible",Color
train,2095,cl8k2u1qx1fef0832b8vzh7wv,What are the colors of the abnormal findings?,"red, pink, and yellow lesions observed",Color
train,2096,clb0kvxw191i4074ydbkffqcc,"What colors are observed in the abnormal areas, and is there any green or black box artifact present?","multiple pink, red, and white lesions noted; no green or black box artifact present",Color
train,2114,cla820gl7s3zv071u2ak0ee69,What colors are observed in the abnormal area?,"pink, red, and white lesions noted",Color
train,2116,cla820gmps63j071ucq3p6od4,What color is the abnormality and have all polyps been removed?,abnormalities show pink and red areas; no polyps are present,Color
train,2125,cl8k2u1s61gvr08328ze46qo6,"What procedure was performed, what are the colors of the abnormalities, and how many findings are present in the image?",colonoscopy was performed with a single finding showing pink and orange lesions.,Color
train,2129,cla820gn3s6i3071u7ohg3qbj,What color is the abnormality and is there a green/black box artefact?,multiple areas of pink and red mucosal changes are present without green or black box artefacts.,Color
train,2142,cl8k2u1r91fsb08325g8y43wy,"What is the size, color, and number of the polyp or abnormality observed in the gastrointestinal image?","one polyp measuring 11 to 20 millimeters is present, exhibiting red and pink coloration.",Color
train,2158,clb0lbwy6dnqk086u0oz2a6m7,What are the colors of the abnormal findings?,dark and pale colored lesions observed,Color
train,2169,cla820gmms5yz071ud3hed2un,"Where in the image are the abnormalities located, have all polyps been removed, and what colors are the abnormalities observed?","abnormalities are distributed across multiple regions including central, upper, and lower areas, no polyps remain, and the abnormal areas show pink, red, and white colors.",Color
train,2174,cl8k2u1qb1emr0832h6yy6zw4,"What type of polyp is present, what colors are the abnormalities, and how many findings are visible?",one polyp with mixed flesh and white areas is observed.,Color
train,2191,cla820gn7s6nn071u689g17m8,What are the colors of the abnormal findings?,"pink, red, and white areas observed",Color
train,2198,cl8k2u1q01ec30832areqcwz9,What color is the abnormality and what is the size of the polyp?,"multiple red, flesh-colored, and white lesions are present with a polyp larger than 20 millimeters",Color
train,2202,clb0kvxuz8zw4074yheicg35d,"What type of polyp is present, what colors are the anatomical landmarks, and what type of procedure was performed to capture this image?","no polyps are identified, multiple colors including pink, white, and red are observed in the anatomical landmarks, and the image was obtained during a gastroscopy.",Color
train,2227,clb0kvxw191hg074y4ggvb5pn,"How many polyps are present, what colors are the abnormalities, and are there any instruments visible in the image?","no polyps are identified, multiple colored abnormalities are present, and no instruments are visible.",Color
train,2236,cl8k2u1px1e8308329t0wbs66,"What procedure was performed, what type of polyp is present, and what color is the abnormality shown in the image?",colonoscopic examination reveals a paris ip polyp with a pink lesion.,Color
train,2242,clb0kvxvv9194074yc8snefi4,What are the colors of the abnormal areas observed?,"pink, red, and white lesions noted",Color
train,2309,clb0kvxwq92kw074yavfwf8x1,What colors are observed in the abnormal areas and how many instruments are present in the image?,"multiple pink, red, and white lesions are present with no visible instruments",Color
train,2312,cla820gn5s6kf071u3m1g4b7i,What procedure is depicted in the image and what are the colors of the abnormality?,findings are consistent with a colonoscopic examination with pink and red lesions noted,Color
train,2345,clb0kvxwl92d0074y2lll93pi,Where in the image is the abnormality and what color is it?,"abnormalities are distributed across multiple regions including central, upper, and lower areas with a mixture of pink, red, and white colors.",Color
train,2360,cla820gm8s5en071u9fhm2284,"What color are the abnormalities, what is the diagnosis, and are there any anatomical landmarks visible in the image?","abnormalities show pink and red coloration, suggestive of ulcerative colitis, with no anatomical landmarks identified.",Color
